split,playoffs,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
Summer,0,1,10.15,1,Blue,top,Ruin,Counter Logic Gaming,Rumble,Azir,Ezreal,Mordekaiser,Ornn,Kennen,2288,0,4,3,2,9,18,0,0,0,0,0,0,0,0,0.236,0.708,29343,769.4843,0.369475,555.2622,762.3252,17,0.4458,6,0.1573,7,28,0.7343,15255,10312,270.4196,0.280577,14575,317,305,12,6,0,8.3129,2718,4191,64,3404,4908,71,-686,-717,-7,4271,6724,108,5200,7910,124,-929,-1186,-16
Summer,0,1,10.15,2,Blue,jng,Wiggily,Counter Logic Gaming,Sett,Azir,Ezreal,Mordekaiser,Ornn,Kennen,2288,0,2,4,4,9,18,0,0,0,0,1,0,1,0,0.236,0.708,9430,247.2902,0.118739,769.9825,945.708,10,0.2622,17,0.4458,11,52,1.3636,10469,5526,144.9126,0.150354,10885,172,35,137,102,1,4.5105,3223,3255,62,3521,3380,63,-298,-125,-1,4635,5057,92,5387,5711,109,-752,-654,-17
Summer,0,1,10.15,3,Blue,mid,Pobelter,Counter Logic Gaming,Syndra,Azir,Ezreal,Mordekaiser,Ornn,Kennen,2288,0,1,5,2,9,18,0,0,0,0,1,1,0,0,0.236,0.708,10964,287.5175,0.138054,428.4703,267.7448,12,0.3147,4,0.1049,1,17,0.4458,12889,7946,208.3741,0.2162,12975,309,301,8,8,0,8.1031,3616,4455,88,3348,4843,87,268,-388,1,5506,7210,149,5528,7461,143,-22,-251,6
Summer,0,1,10.15,4,Blue,bot,Stixxay,Counter Logic Gaming,Caitlyn,Azir,Ezreal,Mordekaiser,Ornn,Kennen,2288,0,2,3,2,9,18,0,0,0,0,0,0,0,0,0.236,0.708,27455,719.9738,0.345702,532.6573,297.2203,14,0.3671,12,0.3147,4,36,0.9441,15708,10765,282.299,0.292903,15650,420,392,28,24,0,11.014,3548,3454,99,3492,3179,101,56,275,-2,5264,5581,154,5522,5865,167,-258,-284,-13
Summer,0,1,10.15,5,Blue,sup,Smoothie,Counter Logic Gaming,Morgana,Azir,Ezreal,Mordekaiser,Ornn,Kennen,2288,0,0,3,6,9,18,0,0,0,0,0,0,0,0,0.236,0.708,2226,58.3741,0.0280289,387.3776,176.7745,76,1.993,7,0.1836,18,92,2.4126,7147,2204,57.7972,0.0599656,7125,29,29,0,0,0,0.7605,2091,2744,14,2091,2867,13,0,-123,1,2931,3849,19,3245,4107,23,-314,-258,-4
Spring,0,1,10.03,6,Red,top,Ruin,Counter Logic Gaming,Aatrox,Yuumi,Aphelios,Ornn,Rumble,Zoe,2166,0,3,4,3,10,17,0,0,0,0,0,0,0,1,0.277,0.7479,13053,361.5789,0.252134,706.4266,815.1247,23,0.6371,2,0.0554,11,35,0.9695,14162,9468,262.2715,0.261629,13975,278,260,18,12,0,7.7008,3391,4421,70,3772,4684,70,-381,-263,0,4964,6941,119,5383,7283,117,-419,-342,2
Spring,0,1,10.03,7,Red,jng,Wiggily,Counter Logic Gaming,Sejuani,Yuumi,Aphelios,Ornn,Rumble,Zoe,2166,0,1,2,7,10,17,0,0,0,0,0,0,0,0,0.277,0.7479,5458,151.1911,0.105428,761.7175,733.795,14,0.3878,11,0.3047,15,45,1.2465,9915,5221,144.626,0.144269,9685,173,37,136,94,4,4.7922,2947,3130,63,3155,2952,52,-208,178,11,4626,5019,88,4474,4519,79,152,500,9
Spring,0,1,10.03,8,Red,mid,Pobelter,Counter Logic Gaming,Azir,Yuumi,Aphelios,Ornn,Rumble,Zoe,2166,0,0,5,4,10,17,0,0,0,0,0,0,0,0,0.277,0.7479,13454,372.687,0.25988,585.4017,365.2632,16,0.4432,11,0.3047,8,38,1.0526,13326,8632,239.1136,0.238527,12720,343,311,32,23,0,9.5014,3521,5575,106,3552,5125,95,-31,450,11,5335,8330,158,5858,8243,160,-523,87,-2
Spring,0,1,10.03,9,Red,bot,Stixxay,Counter Logic Gaming,Varus,Yuumi,Aphelios,Ornn,Rumble,Zoe,2166,0,2,4,5,10,17,0,0,0,0,0,0,0,0,0.277,0.7479,14651,405.8449,0.283002,370.8587,367.9501,12,0.3324,8,0.2216,7,33,0.9141,14247,9553,264.626,0.263977,14225,349,317,32,21,0,9.6676,3338,2933,83,3196,3012,72,142,-79,11,5356,5484,138,4913,5447,124,443,37,14
Spring,0,1,10.03,10,Red,sup,Smoothie,Counter Logic Gaming,Thresh,Yuumi,Aphelios,Ornn,Rumble,Zoe,2166,0,4,2,4,10,17,0,0,0,0,0,0,0,0,0.277,0.7479,5154,142.7701,0.0995557,333.0748,405.8172,56,1.5512,8,0.2216,20,73,2.0222,8009,3315,91.8283,0.0915988,7700,28,28,0,0,0,0.7756,2264,2532,9,1966,2237,11,298,295,-2,3666,3952,20,3172,3242,20,494,710,0
Summer,0,1,10.14,6,Red,top,Ruin,Counter Logic Gaming,Kennen,Olaf,Aphelios,Karma,Jayce,Camille,1888,0,0,3,3,5,20,0,0,0,0,0,0,0,0,0.1589,0.7945,11455,364.036,0.237355,559.9576,514.1631,12,0.3814,2,0.0636,2,25,0.7945,10763,6636,210.8898,0.224061,11080,263,252,11,7,0,8.3581,3167,4742,84,2961,4461,71,206,281,13,4978,7442,132,4780,6845,105,198,597,27
Summer,0,1,10.14,7,Red,jng,Wiggily,Counter Logic Gaming,Sett,Olaf,Aphelios,Karma,Jayce,Camille,1888,0,0,4,3,5,20,0,0,0,0,0,0,0,1,0.1589,0.7945,10552,335.339,0.218644,962.6695,1027.5953,10,0.3178,11,0.3496,11,34,1.0805,8538,4411,140.1801,0.148934,8575,163,32,131,107,4,5.1801,3038,3217,60,3354,3745,70,-316,-528,-10,4837,5720,106,5685,6353,110,-848,-633,-4
Summer,0,1,10.14,8,Red,mid,Pobelter,Counter Logic Gaming,Orianna,Olaf,Aphelios,Karma,Jayce,Camille,1888,0,2,7,1,5,20,0,0,0,0,0,0,0,0,0.1589,0.7945,9477,301.1758,0.19637,546.1335,460.678,11,0.3496,7,0.2225,5,24,0.7627,11804,7677,243.9725,0.25921,11425,297,269,28,24,0,9.4386,3605,5081,105,3565,4766,79,40,315,26,5657,7500,157,5973,7830,127,-316,-330,30
