split,playoffs,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
Spring,1,4,10.06,2,Blue,jng,Santorin,FlyQuest,Trundle,LeBlanc,Senna,Tahm Kench,Yasuo,Zoe,2338,1,3,0,12,17,8,0,0,0,0,1,0,1,0,0.4363,0.6416,12619,323.8409,0.160258,1036.5526,1007.8101,6,0.154,23,0.5902,6,78,2.0017,13669,8624,221.3174,0.164354,12150,190,39,151,41,40,4.876,2828,2942,50,2706,2492,47,122,450,3,4894,5305,88,3917,3819,71,977,1486,17
Spring,1,4,10.06,3,Blue,mid,PowerOfEvil,FlyQuest,Corki,LeBlanc,Senna,Tahm Kench,Yasuo,Zoe,2338,1,4,3,6,17,8,1,0,0,0,0,0,0,0,0.4363,0.6416,20624,529.2729,0.261919,556.7836,419.6407,20,0.5133,11,0.2823,10,61,1.5654,17922,12877,330.4619,0.245408,15968,376,314,62,40,9,9.6493,3304,4761,88,3438,5108,96,-134,-347,-8,5940,7915,145,5405,8249,156,535,-334,-11
Spring,1,4,10.06,4,Blue,bot,WildTurtle,FlyQuest,Aphelios,LeBlanc,Senna,Tahm Kench,Yasuo,Zoe,2338,1,6,2,7,17,8,1,0,0,0,1,1,0,0,0.4363,0.6416,22635,580.8811,0.287458,294.8161,488.7767,13,0.3336,15,0.3849,5,53,1.3601,18864,13819,354.6364,0.26336,16245,391,351,40,33,0,10.0342,3979,3753,90,2982,2734,75,997,1019,15,5977,6258,151,4892,4831,138,1085,1427,13
Spring,1,4,10.06,5,Blue,sup,IgNar,FlyQuest,Braum,LeBlanc,Senna,Tahm Kench,Yasuo,Zoe,2338,1,1,1,14,17,8,0,0,0,0,1,0,1,0,0.4363,0.6416,9960,255.6031,0.126489,494.9358,461.9333,54,1.3858,18,0.4619,19,105,2.6946,10015,4970,127.5449,0.094716,8185,41,41,0,0,0,1.0522,2149,2504,12,2139,2948,6,10,-444,6,3056,3813,19,2993,5045,8,63,-1232,11
Summer,1,1,10.16,1,Blue,top,Solo,FlyQuest,Shen,Kalista,Olaf,Karma,Gangplank,Rumble,1967,1,1,1,7,16,5,0,0,0,0,0,0,0,0,0.4881,0.6406,9049,276.0244,0.170771,489.029,1009.9339,12,0.366,4,0.122,1,25,0.7626,12248,7960,242.8063,0.208263,10975,304,292,12,5,0,9.273,2983,4284,72,3459,4741,73,-476,-457,-1,4753,7544,133,6201,7557,126,-1448,-13,7
Summer,1,1,10.16,2,Blue,jng,Santorin,FlyQuest,Volibear,Kalista,Olaf,Karma,Gangplank,Rumble,1967,1,1,0,11,16,5,0,0,0,0,1,0,1,0,0.4881,0.6406,8330,254.0925,0.157202,668.3884,1032.0488,10,0.305,18,0.5491,9,57,1.7387,11227,6939,211.6624,0.181549,9575,194,36,158,94,11,5.9176,3323,3321,60,3320,3157,63,3,164,-3,4835,5361,88,5080,5419,100,-245,-58,-12
Summer,1,1,10.16,3,Blue,mid,PowerOfEvil,FlyQuest,Swain,Kalista,Olaf,Karma,Gangplank,Rumble,1967,1,7,1,5,16,5,1,0,0,0,1,1,0,0,0.4881,0.6406,17330,528.6223,0.327049,431.8963,447.819,17,0.5186,6,0.183,7,32,0.9761,14793,10505,320.4372,0.274852,13075,279,255,24,24,0,8.5104,4036,4409,73,3059,4399,79,977,10,-6,6045,7326,127,4543,6616,117,1502,710,10
Summer,1,1,10.16,4,Blue,bot,WildTurtle,FlyQuest,Caitlyn,Kalista,Olaf,Karma,Gangplank,Rumble,1967,1,7,2,2,16,5,2,0,0,0,0,0,0,0,0.4881,0.6406,15042,458.8307,0.28387,262.5419,335.6889,11,0.3355,5,0.1525,2,19,0.5796,14200,9912,302.3488,0.259336,12450,281,270,11,9,0,8.5714,3078,2883,77,3176,3030,81,-98,-147,-4,4949,5300,134,5416,5096,142,-467,204,-8
Summer,1,1,10.16,5,Blue,sup,IgNar,FlyQuest,Thresh,Kalista,Olaf,Karma,Gangplank,Rumble,1967,1,0,1,10,16,5,0,0,0,0,0,0,0,0,0.4881,0.6406,3238,98.7697,0.061107,201.9624,271.6929,38,1.1591,9,0.2745,14,79,2.4098,7193,2905,88.6121,0.0760008,6150,35,35,0,0,0,1.0676,1985,2506,13,1836,2009,7,149,497,6,2921,3930,19,2965,3764,15,-44,166,4
Summer,1,2,10.16,6,Red,top,Solo,FlyQuest,Mordekaiser,Caitlyn,Olaf,Gangplank,Rumble,Shen,1471,1,8,0,6,23,5,2,1,0,0,0,0,0,0,0.9381,1.1421,14520,592.2502,0.251935,449.5309,623.3719,8,0.3263,4,0.1632,3,25,1.0197,12594,9318,380.068,0.270554,10025,215,211,4,0,0,8.7695,3164,4758,81,2950,4261,72,214,497,9,5729,7867,135,4337,6187,97,1392,1680,38
